EstablishmentID,InspectionID,Ins_TypeDesc,EstablishmentName,PlaceName,Address,Address2,City,State,Zip,TypeDescription,InspectionDate,score,Grade,NameSearch,Intersection,ObjectId
81222,1676331,REGULAR,YMCA CONCESSIONS,,9400 MILL BROOK RD,,LOUISVILLE,KY,40223,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-06-01,98,A,YMCA CONCESSIONS,,3167
82251,1729066,REGULAR,EL MARIACHI,,9901 LAGRANGE RD STE I,,LOUISVILLE,KY,40223,FOOD SERVICE COMMISSARY,2023-01-17,98,A,EL MARIACHI,,3165
82251,1694676,REGULAR,EL MARIACHI,,9901 LAGRANGE RD STE I,,LOUISVILLE,KY,40223,FOOD SERVICE COMMISSARY,2022-08-16,98,A,EL MARIACHI,,3160
82715,1730092,REGULAR,KREATIVE KIDS LEARNING CENTER,,2600 W BROADWAY STE 206,,LOUISVILLE,KY,40211,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023-01-20,98,A,KREATIVE KIDS LEARNING CENTER,,3153
91938,1749437,REGULAR,RHYTHM FOOD MART,,801 VALLEY COLLEGE DR,,LOUISVILLE,KY,40272,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023-04-19,98,A,RHYTHM FOOD MART,,3768
91945,1691764,REGULAR,KY AQUACULTURE COMMISSARY,,937 PHILLIPS LN,,LOUISVILLE,KY,40209,FOOD SERVICE COMMISSARY,2022-08-04,98,A,KY AQUACULTURE COMMISSARY,,3771
111724,1755210,REGULAR,RESIDENCE INN OLD HENRY,,2510 TERRA CROSSING BLVD,,LOUISVILLE,KY,40245,FOOD SERVICE,2023-05-12,98,A,RESIDENCE INN OLD HENRY,,8031
89845,1751171,REGULAR,FAMILY DOLLAR #21031,,3201 KRISTIN WAY,,LOUISVILLE,KY,40216,PRE-PACKAGED RETAIL,2023-04-26,98,,FAMILY DOLLAR #21031,,3725
112736,1706371,REGULAR,JC FOOD MART,,2714 CRUMS LN,,LOUISVILLE,KY,40216,PRE-PACKAGED RETAIL,2022-10-05,98,,JC FOOD MART,,8535
90725,1710576,REGULAR,BELLARMINE SOFTBALL CONCESSIONS,,2001 NEWBURG RD,,LOUISVILLE,KY,40205,FOOD SERVICE,2022-10-19,98,A,BELLARMINE SOFTBALL CONCESSIONS,,3852
83416,1718569,REGULAR,SUBWAY #34858,,2020 BASHFORD MANOR LN,,LOUISVILLE,KY,40218,FOOD SERVICE,2022-11-22,98,A,SUBWAY #34858,,2966
83416,1752248,REGULAR,SUBWAY #34858,,2020 BASHFORD MANOR LN,,LOUISVILLE,KY,40218,FOOD SERVICE,2023-05-01,98,A,SUBWAY #34858,,2965
89683,1700318,REGULAR,SUBWAY,,7001 GLOBAL DR,,LOUISVILLE,KY,40258,FOOD SERVICE,2022-09-08,98,A,SUBWAY,,3906
110532,1719869,REGULAR,ABOL CAFE,,102 1/2 CANNONS LN,,LOUISVILLE,KY,40206,FOOD SERVICE,2022-11-30,98,A,ABOL CAFE,,7928
83409,1717904,REGULAR,SPORTS & SOCIAL CLUB,,427 S 4TH ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022-11-18,98,A,SPORTS & SOCIAL CLUB,,2959
110356,1739816,REGULAR,TOASTY'S TAVERN,,1258 S SHELBY ST,,LOUISVILLE,KY,40203,FOOD SERVICE,2023-03-07,98,A,TOASTY'S TAVERN,,7921
90593,1758587,REGULAR,CIRCLE K #4703330,,9110 BLUE LICK RD,,LOUISVILLE,KY,40219,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023-05-25,98,A,CIRCLE K #4703330,,3919
90616,1697656,REGULAR,MIMI'S FAMILY LEARNING CENTER,,4007 CANE RUN RD,,LOUISVILLE,KY,40216,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022-08-29,98,A,MIMI'S FAMILY LEARNING CENTER,,3927
112276,1701752,REGULAR,GIMME SOME SUGA,,,,LOUISVILLE,KY,40202,MOBILE RESTRICTED CONCESSION,2022-09-02,98,,GIMME SOME SUGA,,8641
83233,1716318,REGULAR,GRAB N GO,,3110 ROCKFORD LN,,LOUISVILLE,KY,40216,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-11-11,98,,GRAB N GO,,2943
112463,1717863,REGULAR,WEST WING CARRYOUT,,1730 W CHESTNUT ST,,LOUISVILLE,KY,40203,FOOD SERVICE,2022-11-18,98,A,WEST WING CARRYOUT,,8643
83179,1716368,REGULAR,PUERTO VALLARTA,,7813 BEULAH CHURCH RD,,LOUISVILLE,KY,40228,FOOD SERVICE,2022-11-11,98,A,PUERTO VALLARTA,,2937
112466,1718646,REGULAR,THORNTONS LOUISVILLE URBAN LEAGUE,,3029 W MUHAMMAD ALI BLVD,,LOUISVILLE,KY,40212,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-11-22,98,A,THORNTONS LOUISVILLE URBAN LEAGUE,,8648
83137,1729405,REGULAR,CVS #6216,,6109 BARDSTOWN RD,,LOUISVILLE,KY,40291,PRE-PACKAGED RETAIL,2023-01-18,98,,CVS #6216,,2934
83107,1755295,REGULAR,BLUE LICK CHILD CARE,,9216 BLUE LICK RD,,LOUISVILLE,KY,40229,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023-05-12,98,A,BLUE LICK CHILD CARE,,2933
83104,1746049,REGULAR,JASON'S DELI,,4600 SHELBYVILLE RD STE 400,,LOUISVILLE,KY,40207,FOOD SERVICE,2023-04-03,98,A,JASON'S DELI,,2931
83054,1716282,REGULAR,LEAPS AND BOUNDS CHILD DEVELOPMENT CENTER,,4610 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40299,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022-11-11,98,A,LEAPS AND BOUNDS CHILD DEVELOPMENT CENTER,,2929
112291,1684273,REGULAR,MCDONALD'S #3975,,12341 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,2022-07-05,98,A,MCDONALD'S #3975,,8651
110221,1727060,REGULAR,JAKE AND ELWOODS,,2230 FRANKFORT AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,2023-01-05,98,A,JAKE AND ELWOODS,,7908
113011,1757908,REGULAR,SAM'S CHICAGO GRILL,,4501 CANE RUN RD,,LOUISVILLE,KY,40216,FOOD SERVICE,2023-05-23,98,A,SAM'S CHICAGO GRILL,,8655
113126,1707854,REGULAR,SILLY SAMS FOOD CONCESSIONS #4,,,,LOUISVILLE,KY,40209,TEMPORARY FOODS,2022-08-19,98,,SILLY SAMS FOOD CONCESSIONS #4,,8657
90149,1758675,REGULAR,DERBY CITY PIZZA,,2500 CRITTENDEN DR,,LOUISVILLE,KY,40217,FOOD SERVICE,2023-05-25,98,A,DERBY CITY PIZZA,,3941
110338,1696251,REGULAR,GOGI 1055,,1055 BARDSTOWN RD,,LOUISVILLE,KY,40204,FOOD SERVICE,2022-08-23,98,A,GOGI 1055,,7895
113342,1707928,REGULAR,KISSEL PIZZA,,,,LOUISVILLE,KY,40209,TEMPORARY FOODS,2022-08-19,98,,KISSEL PIZZA,,8674
81484,1737104,REGULAR,BLACKSTONE GRILLE,,9521 US HWY 42,,PROSPECT,KY,40059,FOOD SERVICE,2023-02-22,98,A,BLACKSTONE GRILLE,,2903
113049,1690718,REGULAR,SOUPY'S,,3027 HUNSINGER LN,,LOUISVILLE,KY,40220,FOOD SERVICE,2022-08-01,98,A,SOUPY'S,,8676
84361,1718427,REGULAR,SERGIO'S,,1605 STORY AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,2022-11-16,98,A,SERGIO'S,,2901
90826,1678895,FOLLOWUP,BURGER KING #891,,11300 PRESTON HWY,,LOUISVILLE,KY,40229,FOOD SERVICE,2022-06-09,98,A,BURGER KING #891,,3905
110226,1682611,FOLLOWUP,TIM PAGE BBQ,,2922 TAYLOR BLVD,,LOUISVILLE,KY,40208,FOOD SERVICE,2022-06-27,98,A,TIM PAGE BBQ,,7929
90495,1706387,REGULAR,LIGHTHOUSE COMMUNITY CENTER,,5312 SHEPHERDSVILLE RD,,LOUISVILLE,KY,40228,FOOD SERVICE,2022-10-05,98,A,LIGHTHOUSE COMMUNITY CENTER,,3902
89675,1723140,REGULAR,DRAKE'S BHG LOUISVILLE #2,,3921 SUMMIT PLAZA DR,,LOUISVILLE,KY,40241,FOOD SERVICE,2022-12-12,98,A,DRAKE'S BHG LOUISVILLE #2,,3901
79497,1746890,REGULAR,EAST CHINA,,5621 OUTER LOOP,,LOUISVILLE,KY,40219,FOOD SERVICE,2023-04-07,98,A,EAST CHINA,,3049
83749,1755222,REGULAR,TRIPLE J FARM,,,,LOUISVILLE,KY,40202,MOBILE RETAIL UNIT,2023-05-13,98,,TRIPLE J FARM,,3043
90452,1728246,REGULAR,FLORAL GRIND,,10700 W MANSLICK RD,,FAIRDALE,KY,40118,FOOD SERVICE,2023-01-11,98,A,FLORAL GRIND,,3857
89592,1716539,REGULAR,LOVE & PRAYER CHILDCARE,,1933 W MADISON ST,,LOUISVILLE,KY,40203,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022-11-14,98,A,LOVE & PRAYER CHILDCARE,,3858
82609,1699682,REGULAR,FRESH ANOINTING CHILD DEV CTR,,1563 CLARA AVE,,LOUISVILLE,KY,40215,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022-09-07,98,A,FRESH ANOINTING CHILD DEV CTR,,3038
110240,1717239,REGULAR,SHAWNEE GOLF COURSE,,460 NORTHWESTERN PKWY,,LOUISVILLE,KY,40212,FOOD SERVICE,2022-11-16,98,A,SHAWNEE GOLF COURSE,,7953
82543,1758263,REGULAR,MCDONALD'S,,4306 BARDSTOWN RD,,LOUISVILLE,KY,40218,FOOD SERVICE,2023-05-24,98,A,MCDONALD'S,,3032
110560,1721877,REGULAR,MOYA'S AMERICAN GRILL,,10000 LINN STATION RD,,LOUISVILLE,KY,40223,FOOD SERVICE,2022-12-07,98,A,MOYA'S AMERICAN GRILL,,7952
112419,1691326,REGULAR,KY KINGDOM COMMISSARY KITCHEN,,937 PHILLIPS LN,,LOUISVILLE,KY,40209,FOOD SERVICE,2022-08-03,98,A,KY KINGDOM COMMISSARY KITCHEN,,8555
79494,1749167,REGULAR,SPRINGHILL SUITES - LOUISVILLE AIRPORT,,820 PHILLIPS LN,,LOUISVILLE,KY,40209,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023-04-17,98,A,SPRINGHILL SUITES - LOUISVILLE AIRPORT,,3029
110228,1749086,REGULAR,BEST FRIENDS LEARNING CENTER,,4443 CANE RUN RD STE 106,,LOUISVILLE,KY,40216,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023-04-18,98,A,BEST FRIENDS LEARNING CENTER,,7948
111075,1707388,REGULAR,PIZZA HUT #036959,,3610 SPRINGHURST BLVD,,LOUISVILLE,KY,40241,FOOD SERVICE,2022-10-07,98,A,PIZZA HUT #036959,,7945
87810,1705182,REGULAR,DONG PHUONG GROCERY,,6705 STRAWBERRY LN,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-09-30,98,,DONG PHUONG GROCERY,,3534
89581,1738099,REGULAR,CHARLEY'S GRILLED SUBS,,4801 OUTER LOOP STE FC4,,LOUISVILLE,KY,40219,FOOD SERVICE,2023-02-27,98,A,CHARLEY'S GRILLED SUBS,,3851
83673,1741562,REGULAR,STAR FOOD MART,,11701 WESTPORT RD,,LOUISVILLE,KY,40245,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023-03-14,98,A,STAR FOOD MART,,3014
110228,1710300,REGULAR,BEST FRIENDS LEARNING CENTER,,4443 CANE RUN RD STE 106,,LOUISVILLE,KY,40216,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022-10-18,98,A,BEST FRIENDS LEARNING CENTER,,7943
90126,1724651,REGULAR,QDOBA #2546,,11910 STANDIFORD PLAZA DR,,LOUISVILLE,KY,40229,FOOD SERVICE,2022-12-19,98,A,QDOBA #2546,,3870
89596,1749772,REGULAR,DOUBLE DRAGON,,1255 GOSS AVE,,LOUISVILLE,KY,40217,FOOD SERVICE,2023-04-20,98,A,DOUBLE DRAGON,,3876
83668,1751172,REGULAR,SKYVIEW PARK,,2800 WATTERSON TRAIL,,LOUISVILLE,KY,40299,FOOD SERVICE,2023-04-26,98,A,SKYVIEW PARK,,2987
113255,1706510,REGULAR,SCHOLARS COFFEE,,2825 LEXINGTON RD,,LOUISVILLE,KY,40206,FOOD SERVICE,2022-10-05,98,A,SCHOLARS COFFEE,,8592
110362,1740988,REGULAR,DERBY CITY PIZZA,,9910 LINN STATION RD,,LOUISVILLE,KY,40223,FOOD SERVICE,2023-03-10,98,A,DERBY CITY PIZZA,,7938
81570,1719546,REGULAR,DIERSEN CENTER / DISMAS CHARITY,,1218 W OAK ST,,LOUISVILLE,KY,40210,FOOD SERVICE,2022-11-29,98,A,DIERSEN CENTER / DISMAS CHARITY,,2978
113310,1703276,REGULAR,COCO BONGOS #7,,,,LOUISVILLE,KY,40209,TEMPORARY FOODS,2022-08-26,98,,COCO BONGOS #7,,8604
89627,1696003,REGULAR,BAXTER BAR & GRILL,,942 BAXTER AVE,,LOUISVILLE,KY,40204,FOOD SERVICE,2022-08-22,98,A,BAXTER BAR & GRILL,,3881
110821,1740769,REGULAR,PIZZA HUT #036950,,5366 NEW CUT RD,,LOUISVILLE,KY,40214,FOOD SERVICE,2023-03-10,98,A,PIZZA HUT #036950,,7936
90132,1676181,REGULAR,PENN STATION,,5009 MUD LN,,LOUISVILLE,KY,40229,FOOD SERVICE,2022-06-01,98,A,PENN STATION,,3899
112957,1706797,REGULAR,BURGER BOYZ,,,,LOUISVILLE,KY,40209,TEMPORARY FOODS,2022-09-15,98,,BURGER BOYZ,,8613
112429,1691337,REGULAR,KY KINGDOM TWISTED PRETZEL,,937 PHILLIPS LN,,LOUISVILLE,KY,40209,FOOD SERVICE,2022-08-02,98,A,KY KINGDOM TWISTED PRETZEL,,8615
82538,1704584,REGULAR,TRINITY HS HARRY JANSING STADIUM,,4011 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2022-09-28,98,A,TRINITY HS HARRY JANSING STADIUM,,3009
89726,1679650,FOLLOWUP,MARTINI ITALIAN BISTRO,,4021 SUMMIT PLAZA DR,,LOUISVILLE,KY,40241,FOOD SERVICE,2022-06-15,98,A,MARTINI ITALIAN BISTRO,,3960
90101,1750447,REGULAR,QDOBA #2098,,4059 SUMMIT PLAZA DR,,LOUISVILLE,KY,40241,FOOD SERVICE,2023-04-24,98,A,QDOBA #2098,,3724
112082,1739171,REGULAR,RAISING CANE'S #650,,1905 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,FOOD SERVICE,2023-03-02,98,A,RAISING CANE'S #650,,8393
85480,1725532,REGULAR,BY-PASS LIQUOR,,3632 S 7TH ST,,LOUISVILLE,KY,40216,PRE-PACKAGED RETAIL,2022-12-22,98,,BY-PASS LIQUOR,,3472
88592,1745453,REGULAR,KY PORK PRODUCERS COMMISSARY,,937 PHILLIPS LN,,LOUISVILLE,KY,40209,FOOD SERVICE COMMISSARY,2023-03-31,98,A,KY PORK PRODUCERS COMMISSARY,,3471
111473,1716444,REGULAR,WICKSHIRE IL BLANKENBAKER,,901 BLANKENBAKER PKWY,,LOUISVILLE,KY,40243,FOOD SERVICE (HOSPITAL / NURSING HOME,2022-11-11,98,A,WICKSHIRE IL BLANKENBAKER,,8114
111184,1732487,REGULAR,EVERLAN BY DOMINION,,5900 HUNTING RD,,LOUISVILLE,KY,40222,FOOD SERVICE (HOSPITAL / NURSING HOME,2023-01-31,98,A,EVERLAN BY DOMINION,,8212
88592,1694687,REGULAR,KY PORK PRODUCERS COMMISSARY,,937 PHILLIPS LN,,LOUISVILLE,KY,40209,FOOD SERVICE COMMISSARY,2022-08-16,98,A,KY PORK PRODUCERS COMMISSARY,,3466
111473,1747500,REGULAR,WICKSHIRE IL BLANKENBAKER,,901 BLANKENBAKER PKWY,,LOUISVILLE,KY,40243,FOOD SERVICE (HOSPITAL / NURSING HOME,2023-04-11,98,A,WICKSHIRE IL BLANKENBAKER,,8113
111258,1716305,FOLLOWUP,PIZZA HUT #036954,,2733 W BROADWAY,,LOUISVILLE,KY,40211,FOOD SERVICE,2022-11-11,98,B,PIZZA HUT #036954,,8224
111847,1700338,REGULAR,LA BELLA AIROSA,,8106 PRESTON HWY STE 5,,LOUISVILLE,KY,40219,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-09-09,98,A,LA BELLA AIROSA,,8226
87078,1699754,REGULAR,YUM 4.054 GATEWAY GRILL,,1 ARENA PLAZA,,LOUISVILLE,KY,40202,FOOD SERVICE,2022-08-31,98,A,YUM 4.054 GATEWAY GRILL,,3450
111473,1678841,REGULAR,WICKSHIRE IL BLANKENBAKER,,901 BLANKENBAKER PKWY,,LOUISVILLE,KY,40243,FOOD SERVICE (HOSPITAL / NURSING HOME,2022-06-10,98,A,WICKSHIRE IL BLANKENBAKER,,8112
111874,1732457,REGULAR,GREEN DISTRICT SALADS,,13301 SHELBYVILLE RD STE 104,,LOUISVILLE,KY,40243,FOOD SERVICE,2023-01-31,98,A,GREEN DISTRICT SALADS,,8242
111914,1720141,REGULAR,SUBWAY #39109,,1830 BLANKENBAKER PKWY STE C,,LOUISVILLE,KY,40299,FOOD SERVICE,2022-11-30,98,A,SUBWAY #39109,,8244
111424,1705728,REGULAR,JAK'S,,1915 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40222,FOOD SERVICE,2022-10-03,98,A,JAK'S,,8109
112091,1684558,REGULAR,AUBURNDALE LEARNING ACADEMY,,7604 3RD STREET RD,,LOUISVILLE,KY,40214,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022-07-06,98,A,AUBURNDALE LEARNING ACADEMY,,8263
111422,1757071,FOLLOWUP,MALBEP AFRICAN MARKET,,4111 MURPHY LN STE 2,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023-05-19,98,,MALBEP AFRICAN MARKET,,8107
111186,1734488,FOLLOWUP,ZAM ZAM COFFEE,,1808 BERRY BLVD,,LOUISVILLE,KY,40215,FOOD SERVICE,2023-02-10,98,A,ZAM ZAM COFFEE,,8267
90670,1725276,REGULAR,ROSITASOL CORPORATION,,8730 WESTPORT RD,,LOUISVILLE,KY,40242,FOOD SERVICE,2022-12-21,98,A,ROSITASOL CORPORATION,,3612
112000,1712636,REGULAR,BRIGHT START CHILDCARE & PRESCHOOL,,9810 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022-10-27,98,A,BRIGHT START CHILDCARE & PRESCHOOL,,8275
111422,1753704,REGULAR,MALBEP AFRICAN MARKET,,4111 MURPHY LN STE 2,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023-05-05,98,A,MALBEP AFRICAN MARKET,,8105
90930,1710951,REGULAR,SALSARITA'S,,12915 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,2022-10-20,98,A,SALSARITA'S,,3615
87609,1743516,REGULAR,LOGAN'S ROADHOUSE,,1540 ALLIANT AVE,,LOUISVILLE,KY,40299,FOOD SERVICE,2023-03-22,98,A,LOGAN'S ROADHOUSE,,3419
87609,1676707,REGULAR,LOGAN'S ROADHOUSE,,1540 ALLIANT AVE,,LOUISVILLE,KY,40299,FOOD SERVICE,2022-06-02,98,A,LOGAN'S ROADHOUSE,,3407
111318,1749420,REGULAR,JERSEY MIKE'S SUBS,,10521 FISCHER PARK DR,,LOUISVILLE,KY,40241,FOOD SERVICE,2023-04-19,98,A,JERSEY MIKE'S SUBS,,8298
87544,1696691,REGULAR,GREAT AMERICAN COOKIE,,5000 SHELBYVILLE RD STE 1680,,LOUISVILLE,KY,40207,FOOD SERVICE,2022-08-18,98,A,GREAT AMERICAN COOKIE,,3386
86561,1693760,REGULAR,MASTERSON'S CATERING,,1231 LEXINGTON RD,,LOUISVILLE,KY,40204,CATERERS,2022-08-11,98,A,MASTERSON'S CATERING,,3383
111417,1678719,REGULAR,FAIRFIELD INN & SUITES,,1220 KENTUCKY MILLS DR,,LOUISVILLE,KY,40299,FOOD SERVICE,2022-06-09,98,A,FAIRFIELD INN & SUITES,,8098
87105,1699863,REGULAR,YUM 5.001 METRO GRILL,,1 ARENA PLAZA,,LOUISVILLE,KY,40202,FOOD SERVICE,2022-08-31,98,A,YUM 5.001 METRO GRILL,,3376
111184,1693346,REGULAR,EVERLAN BY DOMINION,,5900 HUNTING RD,,LOUISVILLE,KY,40222,FOOD SERVICE (HOSPITAL / NURSING HOME,2022-08-10,98,A,EVERLAN BY DOMINION,,8207
111474,1716446,REGULAR,WICKSHIRE PC BLANKENBAKER,,903 BLANKENBAKER PKWY,,LOUISVILLE,KY,40243,FOOD SERVICE (HOSPITAL / NURSING HOME,2022-11-11,98,A,WICKSHIRE PC BLANKENBAKER,,8117
88986,1758324,REGULAR,LITTLE CAESARS,,9569 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE,2023-05-24,98,A,LITTLE CAESARS,,3586
87693,1754576,REGULAR,ANAR FOOD MART,,8730 WESTPORT RD,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023-05-10,98,,ANAR FOOD MART,,3475
111617,1691227,REGULAR,PRINCE MEDITERRANEAN,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2022-08-03,98,A,PRINCE MEDITERRANEAN,,8150
86689,1731751,REGULAR,KAYROUZ CAFE,,3801 WILLIS AVE,,LOUISVILLE,KY,40207,FOOD SERVICE,2023-01-27,98,A,KAYROUZ CAFE,,3537
87810,1705181,REGULAR,DONG PHUONG GROCERY,,6705 STRAWBERRY LN,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-09-30,98,A,DONG PHUONG GROCERY,,3530
111617,1755228,REGULAR,PRINCE MEDITERRANEAN,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2023-05-13,98,A,PRINCE MEDITERRANEAN,,8153
87292,1750790,REGULAR,HOLY GRALE / GRALEHAUS,,1034 BARDSTOWN RD,,LOUISVILLE,KY,40204,FOOD SERVICE,2023-04-25,98,A,HOLY GRALE / GRALEHAUS,,3525
111628,1696690,REGULAR,HILLBILLY GOURMET,,5000 SHELBYVILLE RD STE 1023,,LOUISVILLE,KY,40207,PRE-PACKAGED RETAIL,2022-08-18,98,,HILLBILLY GOURMET,,8155
87358,1711257,REGULAR,ST. BERNARD GYM CONCESSION,,7500 TANGELO DR,,LOUISVILLE,KY,40228,FOOD SERVICE,2022-10-20,98,A,ST. BERNARD GYM CONCESSION,,3540
88826,1720656,REGULAR,THOROBRED LOUNGE,,3634 S 7TH ST,,LOUISVILLE,KY,40216,FOOD SERVICE,2022-12-02,98,A,THOROBRED LOUNGE,,3523
87810,1744639,REGULAR,DONG PHUONG GROCERY,,6705 STRAWBERRY LN,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023-03-28,98,,DONG PHUONG GROCERY,,3542
87290,1751154,REGULAR,MARK'S FEED STORE,,1514 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,2023-04-26,98,A,MARK'S FEED STORE,,3517
87358,1755206,REGULAR,ST. BERNARD GYM CONCESSION,,7500 TANGELO DR,,LOUISVILLE,KY,40228,FOOD SERVICE,2023-05-12,98,A,ST. BERNARD GYM CONCESSION,,3544
111574,1732933,REGULAR,O'DOLLY'S RESTAURANT & LOUNGE,,7800 3RD STREET RD,,LOUISVILLE,KY,40214,FOOD SERVICE,2023-02-01,98,A,O'DOLLY'S RESTAURANT & LOUNGE,,8143
111683,1709305,REGULAR,CUTIE PIE ACADEMY,,3115 VIRGINIA AVE,,LOUISVILLE,KY,40211,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022-10-14,98,A,CUTIE PIE ACADEMY,,8169
87104,1699797,REGULAR,YUM 2.001 METRO GRILL,,1 ARENA PLAZA,,LOUISVILLE,KY,40202,FOOD SERVICE,2022-08-31,98,A,YUM 2.001 METRO GRILL,,3372
87827,1679377,REGULAR,JOCKS SPORTS BAR,,3423 BRECKENRIDGE LN,,LOUISVILLE,KY,40220,FOOD SERVICE,2022-06-14,98,A,JOCKS SPORTS BAR,,3546
87268,1720391,REGULAR,CIRCLE K #4703325,,9737 3RD STREET RD,,LOUISVILLE,KY,40272,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-12-01,98,,CIRCLE K #4703325,,3507
111570,1722390,REGULAR,BEN'S BARGAIN CENTER,,10713 DIXIE HWY,,LOUISVILLE,KY,40272,PRE-PACKAGED RETAIL,2022-12-08,98,,BEN'S BARGAIN CENTER,,8139
112087,1699945,REGULAR,PHILLY'S BEST FROZEN DESSERTS,,307 WALLACE AVE,,LOUISVILLE,KY,40207,FOOD SERVICE,2022-09-06,98,A,PHILLY'S BEST FROZEN DESSERTS,,8191
85493,1741027,REGULAR,SHORTY'S FOOD MART #3,,2133 DIXIE HWY,,LOUISVILLE,KY,40210,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023-03-13,98,,SHORTY'S FOOD MART #3,,3491
85484,1721905,REGULAR,TUSCANY ITALIAN RESTAURANT,,165 OUTER LOOP STE 118,,LOUISVILLE,KY,40214,FOOD SERVICE,2022-12-07,98,A,TUSCANY ITALIAN RESTAURANT,,3484
111180,1720075,REGULAR,SEASONED PUB & GRILL,,6021 TIMBER RIDGE DR,,PROSPECT,KY,40059,FOOD SERVICE,2022-11-30,98,A,SEASONED PUB & GRILL,,8194
87830,1712963,REGULAR,ASCENSION CHURCH CONCESSION,,4600 LYNNBROOK DR,,LOUISVILLE,KY,40220,FOOD SERVICE,2022-10-28,98,A,ASCENSION CHURCH CONCESSION,,3558
87898,1698241,REGULAR,SAFAI COFFEE,,1707 BARDSTOWN RD,,LOUISVILLE,KY,40205,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-08-31,98,A,SAFAI COFFEE,,3567
111255,1681768,REGULAR,PIZZA HUT #036956,,9160 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE,2022-06-23,98,A,PIZZA HUT #036956,,8131
111822,1727733,REGULAR,MCDONALD'S,,6701 DIXIE HWY,,LOUISVILLE,KY,40258,FOOD SERVICE,2023-01-09,98,A,MCDONALD'S,,8130
111822,1690746,REGULAR,MCDONALD'S,,6701 DIXIE HWY,,LOUISVILLE,KY,40258,FOOD SERVICE,2022-08-01,98,A,MCDONALD'S,,8128
87377,1756766,REGULAR,CIRCLE K #4703311,,2911 BARDSTOWN RD,,LOUISVILLE,KY,40205,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023-05-18,98,A,CIRCLE K #4703311,,3580
111953,1751298,REGULAR,STORMING CRAB,,4809 OUTER LOOP,,LOUISVILLE,KY,40219,FOOD SERVICE,2023-04-26,98,A,STORMING CRAB,,8203
111574,1694074,REGULAR,O'DOLLY'S RESTAURANT & LOUNGE,,7800 3RD STREET RD,,LOUISVILLE,KY,40214,FOOD SERVICE,2022-08-11,98,A,O'DOLLY'S RESTAURANT & LOUNGE,,8142
88153,1716298,REGULAR,DAIRY QUEEN,,5516 NATIONAL TURNPIKE,,LOUISVILLE,KY,40214,FOOD SERVICE,2022-11-11,98,A,DAIRY QUEEN,,3229
90270,1717349,REGULAR,PAPA MURPHY'S,,6661 DIXIE HWY,,LOUISVILLE,KY,40258,FOOD SERVICE,2022-11-16,98,A,PAPA MURPHY'S,,3641
