,Name,Rating,Review Count,Price,Address
944,California Pizza Kitchen,3.5,144,$$,"7900 Shelbyville Rd, Oxmoor, Louisville, KY 40222"
945,WOW Café,0.0,0,,"2001 Newburg Rd, Bellarmine University, Louisville, KY 40205"
946,Green District Salads - Downtown Louisville,4.5,40,,"225 S 5th St, Louisville, KY 40202"
947,Diego's Mexican Grill,4.0,7,$,"5000 Shelbyville Rd, Louisville, KY 40207"
948,J Gumbos,3.5,55,$,"8603 Citadel Way, Ste 101, Louisville, KY 40220"
949,Smokey Bones,2.5,189,$$,"2525 Hurstbourne Gem Ln, Jeffersontown, KY 40220"
950,Which Wich,4.0,64,$,"9850 Von Allmen Ct, Ste 103, Louisville, KY 40241"
951,Blue Horse Restaurant,3.0,1,,"830 Phillips Ln, Louisville, KY 40209"
952,Bombay Grill,4.0,207,$$,"216 N Hurstbourne Pkwy, Louisville, KY 40222"
953,Star Sushi,4.0,7,,"3015 E 10th St, Jeffersonville, IN 47130"
954,Home Run Burgers,3.5,49,$,"303 W Cardinal Blvd, Louisville, KY 40208"
955,JR's Fresh Spot,4.0,4,,"3012 Middle Rd, Jeffersonville, IN 47130"
956,LATino Food Truck,4.5,15,$,"Louisville, KY 40208"
957,Jet's Pizza,4.0,45,$$,"101 S Hubbards Ln, St. Matthews, KY 40207"
958,KFC,2.5,36,$,"3400 Bardstown Rd, Louisville, KY 40218"
959,Gatsby's on Fourth,2.5,22,$$,"500 S Fourth St, Seelbach Hilton, Louisville, KY 40202"
960,Taqueria Hernandez,4.5,5,,"215 E 10th St, Jeffersonville, IN 47130"
961,Waffle House,3.5,23,$,"4029 Taylorsville Rd, Louisville, KY 40220"
962,Penn Station East Coast Subs,2.5,20,$$,"2204 Heather Ln, Louisville, KY 40218"
963,Texas Roadhouse,3.5,123,$$,"757 Lewis And Clark Pkwy, Clarksville, IN 47129"
964,Shogun Japanese Steak House,2.5,144,$$,"9026 Taylorsville Rd, Louisville, KY 40299"
965,Stevie J's Barbecue,5.0,2,,"1831 W Jefferson St, Louisville, KY 40203"
966,El Sombrero,4.0,44,$$,"2784 Meijer Dr, Jeffersonville, IN 47130"
967,Roosters,3.5,120,$,"10430 Shelbyville Rd, Louisville, KY 40223"
968,Shoney's Restaurant,2.5,31,$,"6511 Signature Dr, Louisville, KY 40213"
969,Norton Women's and Children's Cafeteria,4.0,1,,"4001 Dutchmans Ln, Louisville, KY 40207"
970,Slab Daddy's BBQ Catering,5.0,2,,"7403 Fegenbush Ln, Spring Mill, KY 40228"
971,Wendy's,2.0,24,$,"3610 Buechel Bypass, Louisville, KY 40218"
972,Olive Garden Italian Restaurant,3.0,123,$$,"1320 S Hurstbourne Pkwy, Louisville, KY 40222"
973,Taco Tequila,4.0,2,,"937 Phillips Ln, Kentucky Kingdom and Hurricane Bay, Louisville, KY 40209"
974,Hing Wang,3.5,36,$$,"2123 E Spring St, New Albany, IN 47150"
975,Home Run Burgers & Fries,3.5,94,$,"2723 S Hurstbourne Pkwy, Louisville, KY 40220"
976,HurriKanes Food Truck,5.0,7,,"Saint Regis Park, KY 40220"
977,Chipotle Mexican Grill,2.5,123,$,"1075 Bardstown Rd, Louisville, KY 40204"
978,Subway,3.0,9,$,"3006 Bardstown Rd, Louisville, KY 40205"
979,Supermercado Guanajuato #1,4.5,9,$$,"9901 Lagrange Rd, Louisville, KY 40223"
980,Potbelly Sandwich Shop,4.0,43,$$,"4023 Summit Plaza Dr, Louisville, KY 40241"
981,La Dona,5.0,1,,"1506 Berry Blvd, Louisville, KY 40215"
982,McAlister's Deli,3.5,5,,"2100 S Floyd St, Ste W206, Louisville, KY 40203"
983,Hoops Grill & Sports Bar,3.5,70,$,"6733 Strawberry Ln, Louisville, KY 40214"
984,Big Four Concessions,5.0,1,,"1145 River Rd, Louisville, KY 40206"
985,The Fruit Shack,5.0,2,,"1001 Logan St, Louisville, KY 40204"
986,C&L Don't Need No Sauce BBQ,5.0,4,,"2511 7th Street, Louisville, KY 40208"
987,El Mariachi,4.5,112,$,"9901 La Grange Rd, Ste I, Louisville, KY 40223"
988,Smashburger,2.5,54,$$,"600 Terminal Dr, Ste 10, Louisville, KY 40209"
989,Burger King,1.5,27,$,"4030 Shelbyville Rd, Louisville, KY 40207"
990,Olive Garden Italian Restaurant,3.5,86,$$,"4811 R Outer Lp, Louisville, KY 40219"
991,Golden Star Chinese Food,4.5,12,$,"3458 Taylor Blvd, Louisville, KY 40215"
992,Dairy Queen Grill & Chill,2.0,19,$,"2208 Goldsmith Ln, Louisville, KY 40218"
993,CJ's Soul Food & Catering,5.0,2,,"665 Eastlawn Ave, Louisville, KY 40211"
994,St. James Catholic Church Fish Fry,4.0,1,,"1826 Edenside Ave, Louisville, KY 40204"
995,Fuji,3.5,88,$$,"3576 Springhurst Blvd, Louisville, KY 40241"
996,China Express,5.0,1,,"4946 Poplar Level Rd, Louisville, KY 40219"
997,The Waffle & Crepe,0.0,0,,"2005 Douglas Blvd, Louisville, KY 40205"
998,Jimmy John's,3.0,20,$,"3507 Poplar Level Rd, Louisville, KY 40213"
999,Chopsticks House,2.5,16,$,"2112 W Broadway, Louisville, KY 40211"
